assessment_id,training_id,participant_id,pre_knowledge,post_knowledge,pre_preparedness,post_preparedness,pre_confidence,post_confidence
46d4b5dc-8671-4c08-97ed-853cb9752605,58fc6115-1cb1-4290-b1be-087eccdbf7d2,4ea63e3e-d407-4f80-978d-53a9af098022,52.11,64.79,43.51,71.31,42.6,58.9
8aa33b13-fc57-491b-a434-adfd66ae9a67,58fc6115-1cb1-4290-b1be-087eccdbf7d2,02387a46-c68b-4bac-a27d-57f9faf66a2f,61.54,79.83,63.44,98.0,56.12,88.84
c82e99a4-b270-43c2-99a5-ba9afea36828,58fc6115-1cb1-4290-b1be-087eccdbf7d2,245a37b6-3e5d-4cea-a18b-0aadce6ac387,49.08,70.95,46.2,78.93,53.03,89.04
48f54534-9403-4f68-bca2-527ce79b3ad0,58fc6115-1cb1-4290-b1be-087eccdbf7d2,f78e200d-3182-4941-9188-fcea2c670cd7,55.21,78.43,69.79,81.65,42.13,58.86
05d29273-a879-4eb8-a0ae-eb2d866c2816,58fc6115-1cb1-4290-b1be-087eccdbf7d2,1cb64387-5dc1-47c3-a571-e7b971248642,46.72,73.61,49.15,81.85,45.41,72.96
c136c178-54cd-471e-90b7-9ca59551c2ab,58fc6115-1cb1-4290-b1be-087eccdbf7d2,24c1e787-0165-469f-a071-b00b6cda8cac,41.77,57.46,62.43,74.77,41.81,73.89
dafc01a3-9860-42fe-b6b4-61daca65ee51,58fc6115-1cb1-4290-b1be-087eccdbf7d2,8046428d-fe80-4ced-ba25-0b63805b41df,67.04,94.69,41.19,73.51,67.47,100
e19dccb9-a044-4384-852f-1f375d4414aa,45ded8ed-d041-415c-9de3-02029817c947,d65ea3dd-efa1-4467-9db6-21d95c8f2482,43.71,56.46,44.22,68.55,55.21,78.27
35a46018-202d-4687-a92a-9482ea411ced,45ded8ed-d041-415c-9de3-02029817c947,91807a2d-91df-4ab6-856d-fa5c51cb97eb,66.66,95.01,53.84,77.17,46.17,77.77
8bfeb270-097f-4cf8-bfa0-c99b750fb4e1,45ded8ed-d041-415c-9de3-02029817c947,0760f0c7-0668-4acc-9839-719cf9cbedf4,69.51,82.29,61.92,82.45,47.52,68.21
b9b1979d-cc4f-49a3-8d6e-c2d2543e5ba0,45ded8ed-d041-415c-9de3-02029817c947,732a94b0-1053-46a9-a85f-aa5689c4ee9d,42.11,55.46,69.83,81.52,44.53,63.52
1c2bf528-9fb4-481f-b6f9-39990c72cc4c,45ded8ed-d041-415c-9de3-02029817c947,f911a564-7529-4f59-8395-b3e7a5508319,65.91,85.78,57.46,75.55,59.31,98.38
5bfc7aa9-2671-4fcf-a348-ebbc9ede3867,45ded8ed-d041-415c-9de3-02029817c947,de17aa75-6858-49c0-b2ce-5bf990e225d2,61.31,88.6,53.53,84.93,48.82,69.75
a0e74e0e-0f2a-412d-817b-d62043ea1e31,45ded8ed-d041-415c-9de3-02029817c947,930b3a74-2e19-4437-9862-f0ceb26950bc,44.91,56.4,52.11,75.99,59.67,78.49
b59bd32f-2bf3-4488-b54a-f7fb722282b7,45ded8ed-d041-415c-9de3-02029817c947,e455323d-e65a-4acc-9328-27f5ed103e05,60.33,81.77,50.81,84.28,52.58,74.51
14fa3aae-59d6-468d-9a50-0c56915a3533,45ded8ed-d041-415c-9de3-02029817c947,c26ce843-3eab-40d2-9a36-b98406add302,40.74,62.74,63.85,88.71,49.49,65.01
501b6ccc-ef11-4e2c-9766-f12dfe06d55b,45ded8ed-d041-415c-9de3-02029817c947,b8f19873-6bd1-4a69-a195-5e9d68b8c4aa,64.45,78.89,54.97,71.01,43.37,76.78
081f25a3-bbb8-448b-b823-bd569b38fb46,45ded8ed-d041-415c-9de3-02029817c947,ff64d011-f72b-4bea-b3c6-2112cbc0aa10,64.94,85.21,57.88,70.37,53.64,81.43
b5ead847-e238-4b0c-8ee9-d4eac3486cee,45ded8ed-d041-415c-9de3-02029817c947,476edc7f-be3c-4822-8990-869a1875e3a4,54.77,80.11,62.43,88.5,48.54,82.51
c5a181c1-59a4-4ba4-b6de-ab24a011d11b,45ded8ed-d041-415c-9de3-02029817c947,78fa4710-e3ea-4a60-bd36-142eae12064d,40.49,62.06,44.16,55.7,58.25,94.41
7ca630bf-7b49-426c-b6b4-d1cb5561e393,45ded8ed-d041-415c-9de3-02029817c947,0697a867-81c3-42ce-b9b8-7e110f3bfb8e,63.52,73.88,51.41,67.62,49.23,84.33
ad97d421-0cb5-439d-9e65-bbce1fb6632c,45ded8ed-d041-415c-9de3-02029817c947,6ee90fcf-9a4c-4d7e-82e2-41382aa80e4d,55.76,75.18,59.05,77.97,61.93,94.67
d5a8618a-ec0e-4482-9d9c-8dc610e6ab60,45ded8ed-d041-415c-9de3-02029817c947,7a01c6ff-0c74-4b61-a57d-ab31a8ebfce0,61.52,79.53,58.57,86.45,66.51,100
b387a741-7853-4d09-a93b-2de57a4bc87a,45ded8ed-d041-415c-9de3-02029817c947,e1066cf8-2e9c-4387-acbe-74a0d17f40af,48.52,63.46,55.39,84.33,51.32,76.34
6d988884-b60a-4168-8090-2feee8ec1648,45ded8ed-d041-415c-9de3-02029817c947,fa83503f-b126-4738-8564-2ce249187946,59.89,78.29,57.55,88.31,49.8,67.23
b08f49ca-d9a5-46a7-9f74-9b25af2da4de,45ded8ed-d041-415c-9de3-02029817c947,b27e61e8-6bbf-4235-82ef-e2c2042ba1e3,65.3,94.77,49.36,62.31,43.01,69.9
f9e82e11-916d-4be4-b0ab-ba2090719ef7,45ded8ed-d041-415c-9de3-02029817c947,2175e63a-fd60-4019-80a5-e1bf22dafefe,60.3,77.71,62.69,82.42,54.19,89.67
723f1638-93e2-43b4-a416-106db73da3a7,45ded8ed-d041-415c-9de3-02029817c947,91df4e27-e04f-4237-a2a5-120a441b8f35,59.74,76.72,63.36,87.0,62.95,81.0
a138a4a1-13a6-45ea-a836-a4a3364cd291,45ded8ed-d041-415c-9de3-02029817c947,8413bba2-3a05-4ace-9e35-3644ed3969e7,44.95,70.03,61.67,71.88,66.31,99.87
3023590c-2b47-48c2-990a-b2ee197deb60,45ded8ed-d041-415c-9de3-02029817c947,3c9465db-7908-4908-b9f7-17d0def46005,68.21,94.29,68.1,79.7,48.8,87.68
c4438483-03f1-4266-9fbe-4274e2afed48,45ded8ed-d041-415c-9de3-02029817c947,f327d9bb-0954-4ce7-8a19-89d6ba9b7bc4,60.33,88.16,47.23,75.69,53.79,84.76
9d178b85-216e-4163-bdc4-0d914496e77e,45ded8ed-d041-415c-9de3-02029817c947,6ec1ca32-d2f4-467d-8311-d2f3195ffa67,50.2,75.19,67.07,83.99,63.37,83.25
a890c0b3-dd75-48bd-8f0e-2f7be618f720,45ded8ed-d041-415c-9de3-02029817c947,1eae18ad-09b2-43ad-8752-c7c8660c9f51,52.91,79.49,43.76,75.64,56.06,76.66
e37616ae-bc75-41b8-a691-4ccf4078743e,45ded8ed-d041-415c-9de3-02029817c947,b62085a4-a2e3-46d1-9297-d4438b5f12cb,45.78,70.68,51.62,80.15,53.99,70.58
e00a355f-5449-47e4-8f44-57f877abcb89,45ded8ed-d041-415c-9de3-02029817c947,b0ee8260-fb26-46aa-be0d-650d6c15e6d3,64.72,85.69,49.61,82.3,67.59,87.64
5771492c-9b4e-4e0b-8b04-23d0054a39a1,45ded8ed-d041-415c-9de3-02029817c947,c9d6cee4-4696-4a13-b305-61f70a7ef8a2,48.43,59.77,45.02,76.18,55.74,71.14
3ea75a7e-3575-4ae5-a6cb-07886ce1f409,45ded8ed-d041-415c-9de3-02029817c947,bde6a373-5482-4757-851a-181309011bca,46.02,66.37,47.88,66.18,63.29,81.62
b12070f8-e467-41dd-a3bb-a2692e84531e,45ded8ed-d041-415c-9de3-02029817c947,74afa610-3613-4d4e-bd7d-fdad8c832598,60.49,86.34,44.52,61.56,55.28,91.3
771da243-220e-4139-a38f-9ba48197131b,45ded8ed-d041-415c-9de3-02029817c947,e4cb7697-51d2-40ec-8f4b-eda0fb9a05f4,68.08,80.23,44.43,65.59,59.67,96.23
e8df75af-aa61-4b78-92b0-90ff397e0e4a,45ded8ed-d041-415c-9de3-02029817c947,18b55447-77a2-4a94-8e57-bfa0a8ccc3a2,40.28,64.94,40.7,74.08,55.52,86.32
717abc01-4fbd-41c5-bfaa-cc95a36f7096,45ded8ed-d041-415c-9de3-02029817c947,52888c4d-606d-4590-8ac0-dbd2285ebe4b,67.09,91.36,67.05,98.7,42.61,62.58
c56d2f9d-dc56-48d0-8740-facfdeeb6484,45ded8ed-d041-415c-9de3-02029817c947,c094d997-748c-496d-9b6a-a44c605a3bb5,43.89,66.49,49.24,76.75,66.69,82.9
3b492f19-03cc-4956-aaab-b0dfe998c032,45ded8ed-d041-415c-9de3-02029817c947,b3e98498-24a6-46f7-855d-b71cff1076c4,48.26,68.7,50.28,76.92,67.93,87.03
6610e2d9-054e-4cd3-a08a-f82a64870288,45ded8ed-d041-415c-9de3-02029817c947,7b67cec1-d43a-4df4-b297-e6c631af311e,53.97,74.84,48.63,66.06,49.72,85.1
158e7718-e1d3-47da-8c87-cb0c36378e66,45ded8ed-d041-415c-9de3-02029817c947,f7ad3bf7-979e-48a9-8ad9-a9b04f6e866e,56.78,73.05,49.89,68.55,44.7,68.5
898b6b92-3e2e-4205-9a1c-1b2064b604f6,45ded8ed-d041-415c-9de3-02029817c947,2ee8f159-c8a8-40a3-af1b-8e6d8177c4be,45.99,75.2,45.71,67.28,63.22,85.65
82aa8add-e1b5-496e-a597-9a13f9fa0d8a,45ded8ed-d041-415c-9de3-02029817c947,0046edd4-eb31-4ca2-b04e-f7297f43d9c2,43.88,64.2,44.69,61.98,67.83,91.67
7f58e38a-2cce-40da-9063-ee5c4b4839f5,45ded8ed-d041-415c-9de3-02029817c947,afe46785-57bf-4633-9f33-61eb7485280a,42.14,59.75,60.15,73.93,61.61,84.31
4a3dc5b6-939d-47a9-8a1f-548f1ca44e38,45ded8ed-d041-415c-9de3-02029817c947,ea0a39a5-b94d-47a5-bd36-6f10d527906c,40.71,58.72,57.04,71.47,43.09,78.2
350cbaaf-ae37-4e75-845d-56cdd94aa3cb,45ded8ed-d041-415c-9de3-02029817c947,ed92368e-661a-4b6a-b03c-a49aade101e6,65.93,80.91,61.09,87.89,42.79,70.41
6d7ebd9c-6b44-4035-942e-45700da0c75a,45ded8ed-d041-415c-9de3-02029817c947,1f02efb7-0a57-43be-85ea-3853cc643974,68.15,88.72,48.53,62.2,56.85,76.75
e05eac92-b32f-447f-b795-f99312941f78,45ded8ed-d041-415c-9de3-02029817c947,26a65b92-6acb-4cd3-854e-7815a4b429f8,68.17,97.6,40.48,56.58,45.51,62.21
5cd08111-2e01-4d9e-a20a-728605bb45bb,45ded8ed-d041-415c-9de3-02029817c947,f2afa527-be81-458d-9973-00eab45dcd7c,49.78,69.01,47.36,73.41,56.74,93.4
64450e80-7edc-4596-b20c-1b5fd8f4e69d,45ded8ed-d041-415c-9de3-02029817c947,8a36c5b6-8649-4130-97ca-9c1e89ed840a,56.96,70.82,49.48,79.79,46.29,63.39
a34bc808-995a-4cf8-a070-f69742914664,45ded8ed-d041-415c-9de3-02029817c947,c7d1d076-dcd9-4aa2-a67c-5b8f8fe4e73d,64.74,91.54,63.91,75.3,47.16,69.91
72231d38-d939-443e-bb55-21d9c22f041a,90508379-5bdf-46cf-820f-331243124a40,1facc803-3c5f-4985-8823-919cb868e975,48.97,67.19,45.22,69.47,45.13,68.8
88262b6d-566c-4bc5-8b50-f468d74224d9,90508379-5bdf-46cf-820f-331243124a40,c7b22b7a-1bc6-479c-b23e-0ab77c266f76,56.86,69.63,69.4,97.44,67.79,92.09
59d2f830-96f3-4ddf-a3d2-b003e62f55dc,90508379-5bdf-46cf-820f-331243124a40,bddd5d5d-c975-4d11-8a06-1ecafd1ded69,65.39,88.07,46.49,68.18,60.77,76.43
2c1e58ce-9b95-408f-85da-d4163983b04e,90508379-5bdf-46cf-820f-331243124a40,99b982ee-0f11-46a4-8576-800ab37978d7,48.84,77.41,67.5,96.0,56.97,95.23
497e9b08-e51b-4569-9ae4-de4e216203bd,90508379-5bdf-46cf-820f-331243124a40,356b6706-f7af-43d1-a107-8263d1d080c5,55.41,66.87,42.51,64.8,50.42,83.67
fcf0732f-bb75-468e-83fe-b95f154f9cfe,90508379-5bdf-46cf-820f-331243124a40,68ecdade-500f-487e-ba34-f255bc1d9d62,41.19,55.07,46.68,78.15,59.4,75.06
2f9b8cfa-68c1-4bf0-a244-d5808e7d546b,90508379-5bdf-46cf-820f-331243124a40,5b7e82b2-84ab-430d-a754-cf90bc18f397,54.91,80.94,44.91,76.29,57.32,87.09
7e4b349a-0128-4d88-bb68-3d326ed95dbc,90508379-5bdf-46cf-820f-331243124a40,9eb5a4be-358a-4ada-b6ef-c40e6a9a45bb,65.86,86.75,59.35,89.13,64.13,84.15
1c4c4ed2-3cf1-47d3-8b59-5d682a6b6ff9,90508379-5bdf-46cf-820f-331243124a40,6225a39d-701c-41b4-a396-5adb28444dea,47.18,64.2,65.62,94.58,46.5,76.63
9e2e8593-8631-47a6-ac87-800eaeb23181,90508379-5bdf-46cf-820f-331243124a40,811511c7-1c97-4b30-bbd3-6bd09150294d,49.05,70.09,53.27,83.84,49.92,70.96
0f992027-826f-4e9f-9752-c54e1ec38a7e,90508379-5bdf-46cf-820f-331243124a40,06ec8eb9-14bd-4d0b-a0e5-0ee4c2654386,41.38,62.6,45.9,59.33,45.16,82.72
b8e7ac0b-8606-4737-a5ff-c476422af8f5,90508379-5bdf-46cf-820f-331243124a40,f0514a40-bc0f-49ed-93b6-3d8c4a79ae59,41.89,58.05,52.17,70.53,52.69,84.0
f0666af6-3407-4ab6-9f9e-90336184ec92,90508379-5bdf-46cf-820f-331243124a40,454d00be-7d2f-4484-af8b-a206e70bdee1,52.36,67.94,64.14,89.35,48.32,73.11
c4a31f4e-7a7a-4d43-8419-50c44033f15f,90508379-5bdf-46cf-820f-331243124a40,e327a11a-eec8-4478-a5d8-6216e55d8d66,51.87,73.92,53.88,68.08,48.08,77.77
77c6020a-61ce-43b0-86a1-1c7fff85c1fc,90508379-5bdf-46cf-820f-331243124a40,a1ba89c4-453e-4912-a0ef-37818f410f33,59.1,80.15,56.85,71.03,58.25,78.84
f071cd13-25fa-41bf-9163-99548cce370e,90508379-5bdf-46cf-820f-331243124a40,be794f22-a4ba-43f7-b458-3e55a4829a45,55.87,72.69,61.31,91.45,55.79,81.88
36d0d40a-4033-4159-ba07-c604d1006a86,90508379-5bdf-46cf-820f-331243124a40,d86e6100-7212-44dd-9bb5-cf744c768166,43.32,64.58,68.84,88.69,61.49,79.7
f64f99b4-eb37-4a20-b2a9-d3ce81345c0b,90508379-5bdf-46cf-820f-331243124a40,b12659ca-6e34-4ba2-9ddc-ce7e3ac70c4a,61.01,89.45,69.56,97.2,55.44,76.62
ce8ced12-b563-42e2-b4d7-f3bb4b82b1c4,90508379-5bdf-46cf-820f-331243124a40,194209d9-2f95-4221-9e62-d4820ead2994,56.42,79.61,64.75,98.45,47.7,63.69
c7c31e34-c244-4b55-abc1-bea0a115be13,90508379-5bdf-46cf-820f-331243124a40,e38436e1-4f3e-44e8-b9dd-e509ae59fb35,54.64,76.01,53.82,73.13,48.1,80.53
9b1d37ea-e58a-4b37-9c82-c5ec1088500a,90508379-5bdf-46cf-820f-331243124a40,fdbdabc8-6a6d-404a-90f9-4cb4a0170275,53.77,70.01,67.27,88.75,62.57,99.86
187471a8-c872-482c-8ea1-0a3bc54d1a19,90508379-5bdf-46cf-820f-331243124a40,fbf8c776-80fd-4f7b-b8f1-211759e5ba29,42.66,66.41,68.63,100,46.98,63.09
58a9ae7b-6c3c-4d0e-91a3-a2d827e8683b,90508379-5bdf-46cf-820f-331243124a40,97bdef30-bc8b-4570-99de-000a29602fd7,59.89,76.22,45.13,60.79,65.0,98.82
07d5ef4a-5d3a-4ffb-8195-f4ff5d25342c,90508379-5bdf-46cf-820f-331243124a40,5e0ee368-c95b-475c-bfe2-d7cc5c1f265d,52.97,76.51,51.93,85.94,51.65,69.94
151f7496-9a34-4d74-8e61-a341b276b9c8,90508379-5bdf-46cf-820f-331243124a40,d57ab31d-629c-40de-8e37-8f650abceb42,43.62,65.5,43.65,66.01,49.71,85.96
79dec6a1-dc73-4a41-83f8-14563eb819d8,90508379-5bdf-46cf-820f-331243124a40,5b18876d-399f-4df7-933d-77c765541b9e,60.16,70.76,45.48,55.57,59.59,76.2
5630d65f-d613-47e2-9be6-259aca982759,90508379-5bdf-46cf-820f-331243124a40,767a8841-26b6-4bc0-8771-18ac0ed2174a,65.12,76.22,52.31,85.77,54.79,88.44
bb2cb025-6af1-498a-8f9c-3096fe1f269e,90508379-5bdf-46cf-820f-331243124a40,cdbf84a9-fac7-4807-8a46-4bb92600b1d6,52.6,66.66,55.79,82.8,52.82,69.11
0d61b6f5-d26b-4a9f-bc8d-ca66a107bf75,90508379-5bdf-46cf-820f-331243124a40,7c7da5c8-d4e8-4dcd-bd85-63665818e7fb,42.33,65.24,68.08,79.1,62.39,86.74
c241c173-966f-4805-a97f-3fd8a9a7ec16,90508379-5bdf-46cf-820f-331243124a40,21535020-acb8-49c1-a96f-72bd5e5ca383,46.08,64.53,40.26,74.55,69.04,95.22
0b94b117-1776-4eef-a266-6bf9bab3efca,90508379-5bdf-46cf-820f-331243124a40,ff1c2f7e-4ab0-4c8c-9987-b0bc239e2e67,69.54,96.64,44.5,69.4,40.23,67.85
b4a52e68-d887-460a-b8b9-bd1258f4193f,90508379-5bdf-46cf-820f-331243124a40,6f0e1542-8f8e-4d51-a820-17bf6b92ccc1,58.31,87.01,58.3,93.21,45.62,70.07
20ffa856-3849-4183-98bf-f703358e12bf,90508379-5bdf-46cf-820f-331243124a40,6bff35b7-1e83-44ee-bf12-222485625909,48.86,71.35,43.74,59.41,48.14,80.04
da321a5d-d4cb-40a8-9436-ebef3cf1d390,90508379-5bdf-46cf-820f-331243124a40,c01cb171-3de8-47c3-88dc-731dbdb2674c,45.78,63.89,66.87,93.23,47.99,82.2
6418678d-3205-44aa-9d0f-cc65fdfea56b,90508379-5bdf-46cf-820f-331243124a40,136cdf86-ac17-4fa3-94c3-bb2cf5c1804a,42.82,68.48,64.37,92.02,60.6,89.24
03139757-2b98-4a82-b46f-7d36b4edd033,90508379-5bdf-46cf-820f-331243124a40,14c0201d-9816-41e7-9343-c863644cd1d6,63.92,79.71,55.17,79.75,47.35,62.39
23a05c51-2cce-4840-aeed-16d668d5a10a,90508379-5bdf-46cf-820f-331243124a40,51a5b694-2de2-4f66-8954-59544997ee5a,62.18,79.32,49.76,81.29,69.28,99.27
138101c0-1fde-4a53-8503-2e98c24b0dc7,90508379-5bdf-46cf-820f-331243124a40,40fdb849-22c1-49c9-8051-5d8c0be03bae,52.2,68.12,66.64,79.96,69.8,99.02
cc6ecb07-06e2-4aa0-8a89-d569513cf408,90508379-5bdf-46cf-820f-331243124a40,b4675e3a-c10a-455f-974d-7a12c8ba87ed,57.24,70.03,60.28,86.94,51.28,80.35
9a59a1e2-4f26-4d20-9326-5c1cdee1061b,90508379-5bdf-46cf-820f-331243124a40,e96c891f-2f7b-4a1f-bace-3787d84ad4b5,52.53,73.77,47.43,68.05,50.69,79.22
9e20dbdb-4517-4fba-8b76-41623645b523,90508379-5bdf-46cf-820f-331243124a40,de49a0a4-5ce0-452a-a392-fe2ba6d34d73,48.54,60.25,43.48,68.25,58.63,96.32
2f542afa-0485-4e25-9b49-eb609072babd,90508379-5bdf-46cf-820f-331243124a40,4e01e6f3-8891-44a7-984a-74a70e20bff9,61.52,73.12,58.8,93.43,51.29,89.78
fbfa037a-0c18-48fd-974a-85936b08f23c,90508379-5bdf-46cf-820f-331243124a40,f46af6d6-8af3-4780-b516-794e062fdda5,57.6,75.17,49.6,64.68,43.89,73.98
1e01a24a-ad65-492e-bf53-a786d1057534,90508379-5bdf-46cf-820f-331243124a40,eaa83a5e-4881-4c2a-830a-b899a128717e,63.93,78.63,63.57,79.19,53.05,72.62
16925312-d5ff-43ee-a5c4-06bb9bd4e42f,90508379-5bdf-46cf-820f-331243124a40,9ab6af0a-a13c-4950-9382-0ad2ebe0a3d1,69.06,97.7,45.94,64.54,47.65,76.13
6c697130-6e9b-43c2-846d-69845c813b83,90508379-5bdf-46cf-820f-331243124a40,26b98047-1408-4f8a-ab9c-07c8b43063b8,65.96,76.48,46.96,61.6,60.97,93.05
151cfec0-9842-4246-859b-4040f704716f,90508379-5bdf-46cf-820f-331243124a40,836aa7f2-b638-4112-9095-9786c940fef6,59.01,88.98,67.33,91.34,42.83,70.59
64ae59f7-4bc7-4e19-bceb-db980eaac7f5,90508379-5bdf-46cf-820f-331243124a40,baee42ee-bfb1-45e9-9ec2-21aa5ce87bed,43.37,54.53,59.56,71.36,46.94,68.97
35f18f27-199a-4c9a-9ffe-98a8dc9f6f36,90508379-5bdf-46cf-820f-331243124a40,02f15502-0f81-48a5-864b-47aed66399c0,62.71,89.26,46.18,61.59,47.68,66.11
1d158020-5b89-4b24-8e59-9732a50a2b1f,90508379-5bdf-46cf-820f-331243124a40,f3edaa50-edd7-4533-93b4-a4d3eab29198,57.87,76.0,65.97,94.34,57.91,89.84
814b5b70-d306-415f-875e-162272c2be9a,90508379-5bdf-46cf-820f-331243124a40,d05daceb-e189-4ea9-a334-a8a1ac84f67e,49.71,76.11,64.34,76.44,40.99,75.01
12a3d205-fffd-4912-a21c-3627bf554dce,90508379-5bdf-46cf-820f-331243124a40,6287f19c-3003-4786-b3d5-6f4fd2473fd5,63.35,83.71,49.66,83.25,40.81,65.52
90e4781a-c4f2-4c51-9967-8d0f7122829e,90508379-5bdf-46cf-820f-331243124a40,b1b24d24-5fc2-45d2-a6a6-1eccc47a540e,42.59,52.73,68.03,93.87,60.2,87.25
6f43e4c5-7cbd-4002-8e35-a42d93d8e0ee,90508379-5bdf-46cf-820f-331243124a40,64cba517-c4cf-43ec-a424-aa2d920e5cec,68.3,82.11,50.99,74.87,43.14,63.2
9506a68f-4e0b-4d93-9f27-72b7fb51a18f,90508379-5bdf-46cf-820f-331243124a40,0104e07d-9126-497d-9f3c-ff401eba4c6e,67.85,85.77,68.13,90.52,40.89,62.06
bc65d090-092a-4ba5-9e42-4ff3fb33fbdc,90508379-5bdf-46cf-820f-331243124a40,2ea37ae9-bc65-4256-9cd7-5bae61b20380,57.97,68.36,50.18,64.57,45.5,64.13
ae7f7701-09cb-4a1f-8dc0-f052744f7031,90508379-5bdf-46cf-820f-331243124a40,ab049ef7-6d0c-4e0d-98b3-3ea661f08340,51.05,77.12,66.0,83.25,54.47,84.54
3afa2d37-8551-438e-9a8e-eaa878edbfaf,90508379-5bdf-46cf-820f-331243124a40,f603a9a2-f245-43bd-85b7-74cb2cec2aed,64.99,85.75,63.91,86.09,42.61,77.11
cdd7da36-45e7-44b8-b6ac-e46661327dbd,90508379-5bdf-46cf-820f-331243124a40,7313d942-fd94-4834-936c-2086b401f5d6,41.57,71.32,45.48,68.18,42.62,82.42
8c0f226f-4128-4423-b445-95e69efae837,90508379-5bdf-46cf-820f-331243124a40,78d8af7a-a2be-43e7-9664-9cde804e8f1f,60.69,84.11,68.21,78.24,44.97,84.49
706f6b0b-e63c-4473-930f-31f991e0030a,90508379-5bdf-46cf-820f-331243124a40,6e58dc6f-2616-452b-b800-1094612b714c,61.99,80.27,53.86,68.89,49.77,88.69
562507ac-2cba-44d0-83f4-361386ecc1bf,90508379-5bdf-46cf-820f-331243124a40,90f71f24-21b0-4128-bb68-ee9bb00e71e5,43.94,64.26,44.12,64.92,44.49,78.92
7e8badb5-e476-4792-9fc7-cf2268c811b9,90508379-5bdf-46cf-820f-331243124a40,86ea3f35-b285-4950-a684-488aec0ff761,69.6,91.89,56.46,82.24,41.57,71.19
deb21208-f09b-477e-85d7-4a513a08a7aa,90508379-5bdf-46cf-820f-331243124a40,c0e574d7-e66a-4d30-b7f8-7aa8e9a4af7b,52.25,64.67,64.54,83.54,44.27,74.79
677fb5c8-c6cd-4ff7-b825-6ea564d07b30,90508379-5bdf-46cf-820f-331243124a40,d8b2c17f-9ec3-4d5b-a745-cd271eafbefb,61.46,83.46,61.25,89.4,64.25,81.4
3a1c3c95-d0d6-46c3-9187-822145d01080,90508379-5bdf-46cf-820f-331243124a40,4a0a6b42-83ea-4ade-9e03-02c5ac0cf967,44.93,57.37,67.51,80.69,45.17,71.35
230212ff-4a35-4d05-bdd2-9900fd884ce6,90508379-5bdf-46cf-820f-331243124a40,8ef3f0a6-6c44-4abf-b796-8f636c22cce8,60.63,77.31,63.53,97.82,59.37,95.38
6eb0d4b7-1890-4e1d-9950-9aae403d7d01,90508379-5bdf-46cf-820f-331243124a40,604bf864-ff4d-4bb7-96d5-fcd7dad5e30a,57.85,79.95,41.65,52.1,57.6,85.82
33002fce-d34a-43e4-8e47-26ff8e76edf6,90508379-5bdf-46cf-820f-331243124a40,52393d93-d807-4325-bb6c-2ee23928079c,58.73,84.23,53.66,82.16,53.28,74.4
04aacaf5-f8f7-43d0-a4dc-274faa4c2179,90508379-5bdf-46cf-820f-331243124a40,486e4716-781b-4c38-a595-4d5b7132a4e0,55.74,68.92,64.06,97.25,64.99,90.39
dd2907c0-9038-4b23-bf32-f8b9cc97c9e7,90508379-5bdf-46cf-820f-331243124a40,3c99cc7d-da96-490f-8af1-5aa2d7dacc6c,52.3,81.21,50.64,65.41,64.88,100
34f65f39-489e-44d2-be92-235f63cfaf59,90508379-5bdf-46cf-820f-331243124a40,4aff9787-ab31-4575-bbda-f611c45f9666,68.7,85.43,56.05,73.54,62.51,95.53
a5348c4a-5593-4b7f-9f11-e5c7e6190bf0,90508379-5bdf-46cf-820f-331243124a40,b19bb00e-a357-4885-8eca-b79674819bee,48.81,75.17,47.68,64.68,58.09,92.17
b088c580-2831-46fc-89f4-b0fa8d32424f,90508379-5bdf-46cf-820f-331243124a40,8434858a-1d61-4c67-b4be-8e831db3f81b,69.03,89.42,47.75,81.4,61.46,81.25
c0e0607e-b5de-4f19-baa6-f02e9a531db8,90508379-5bdf-46cf-820f-331243124a40,813c7202-1c6a-4703-bd7f-06c883dbfb63,55.38,81.57,45.77,57.21,54.82,74.84
391801df-fd1d-4191-90a7-c8873d6dc11c,90508379-5bdf-46cf-820f-331243124a40,3e0a9959-ed18-41c6-96bd-153ecf15fd50,42.04,64.93,52.36,74.59,47.67,74.41
2afa3387-147d-44ab-924a-d69c9c0510a2,90508379-5bdf-46cf-820f-331243124a40,b1b12aeb-58bb-4b3c-a1c2-9b595304d039,66.57,81.11,53.31,75.52,46.93,84.36
6cf266c8-4dfc-408a-9a62-4909dc0fdd52,90508379-5bdf-46cf-820f-331243124a40,42e8cf8b-3839-424e-a1aa-50638a0bed8c,64.93,83.02,66.75,78.23,43.63,71.65
093655b8-a990-49c9-99c4-c1c62f982b98,90508379-5bdf-46cf-820f-331243124a40,61c804dc-d1c4-4cb1-a0df-8faf27f0104a,68.14,78.57,43.79,78.37,54.91,70.72
a0565c91-261f-4ddd-bed0-db1222616856,90508379-5bdf-46cf-820f-331243124a40,787fe03a-1b8c-429f-a539-6e8adc11f889,50.76,78.86,40.7,65.48,69.12,100
96d7b40f-fd9d-4ec1-b200-82e1720de41b,90508379-5bdf-46cf-820f-331243124a40,9dbf0ed9-2b4f-403d-a50e-2ca89008367c,54.94,72.68,62.25,80.29,46.19,74.96
86b167f2-ebf4-48d2-8526-82132517eb8a,90508379-5bdf-46cf-820f-331243124a40,b7cd5e9f-8a4a-4a55-976d-5922487724e0,42.68,68.54,49.44,60.72,69.9,100
780d1e6c-1cec-48ce-9be3-4ea387a148cf,90508379-5bdf-46cf-820f-331243124a40,78d8ef43-9271-4f20-b7f7-986880d3e109,51.37,67.15,47.28,76.2,58.86,95.55
